row_type,factor,horizon,target,n,rank_ic,directional_accuracy,curve_shape_hit_rate,quantile_monotonic,quantile_realized_means,aligned_target,benchmark_model,benchmark_rank_ic,benchmark_delta_ic,tag,decision_target,decision_reason,sign_audit_status,sign_audit_note,decision_rank_ic_3m,decision_rank_ic_6m,decision_benchmark_rank_ic_3m,decision_benchmark_rank_ic_6m,decision_benchmark_delta_3m,decision_benchmark_delta_6m,effective_independent_n,window_caveat
factor,growth_risk,6m,10Y,2726,0.16656188022043708,0.5774027879677183,,False,0.021300|0.004991|0.073982|0.086606|0.316642,False,momentum_3m,0.013872937055944971,0.152688943164,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,growth_risk,6m,2Y,2726,0.2680739437228588,0.5935436537050623,,False,-0.072271|-0.140917|0.219963|0.198073|0.501853,True,momentum_3m,0.24887392529705035,0.019200018426,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,growth_risk,6m,2s10s,2726,0.2939617926765226,0.6672780630961115,,False,-0.185183|-0.111560|-0.147303|0.148037|0.093339,True,momentum_3m,0.28690642160872015,0.007055371068,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,growth_risk,6m,30Y,2726,0.1555193042852085,0.5487894350696992,,False,0.044963|0.049927|0.023266|0.073945|0.301615,False,momentum_3m,-0.03087174338760357,0.186391047673,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,growth_risk,6m,5Y,2726,0.16463304094280948,0.5436537050623624,,False,-0.004121|-0.054367|0.154128|0.107009|0.340422,True,momentum_3m,0.08787808921251757,0.07675495173,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,growth_risk,6m,5s30s,2726,0.14729094235417262,0.5719002201027146,,False,-0.038645|-0.034037|-0.131431|0.106477|0.048440,False,momentum_3m,0.1570380665735517,-0.009747124219,keep,5Y,correct_sign_and_beats_momentum_bar_on_aligned_target,fixed_code_sign_bug,"Fixed: curve steepening/high 2s10s is used as growth-risk/easing stress, so it should map to lower front-end yield pressure rather than higher.",0.21106424210241229,0.16463304094280948,0.039941630024607294,0.08787808921251757,0.171122612078,0.07675495173,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,3m,10Y,2789,-0.09739510046936686,0.5683040516314091,,False,-0.052957|0.199677|0.101921|0.119247|-0.099301,True,momentum_3m,-0.05223218671697328,-0.045162913752,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,3m,2Y,2789,-0.04703664980194943,0.5589817138759412,,False,-0.033297|0.182706|0.132280|0.127796|-0.045018,False,momentum_3m,0.22166279060688232,-0.268699440409,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,3m,2s10s,2789,-0.06680634878564849,0.46181427034779493,,False,-0.019659|0.016971|-0.030359|-0.008548|-0.054283,False,momentum_3m,0.14734450181419018,-0.2141508506,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,3m,30Y,2789,-0.07058679715353168,0.5611330225887415,,False,-0.062688|0.178333|0.112675|0.113799|-0.073853,True,momentum_3m,-0.1049854579096364,0.034398660756,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,3m,5Y,2789,-0.0992909445725512,0.5647185371100752,,False,-0.033387|0.199875|0.093196|0.115717|-0.091272,False,momentum_3m,0.039941630024607294,-0.139232574597,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,3m,5s30s,2789,0.051673251752428914,0.5037647902474005,,False,-0.029301|-0.021541|0.019479|-0.001918|0.017419,False,momentum_3m,0.11314019752310214,-0.061466945771,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,6m,10Y,2726,-0.13635889984013325,0.5337490829053558,,False,0.015440|0.238000|0.286587|0.204257|-0.240752,True,momentum_3m,0.013872937055944971,-0.150231836896,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,6m,2Y,2726,-0.00882637367581416,0.5564930300807043,,False,0.009121|0.216110|0.357009|0.260110|-0.135798,False,momentum_3m,0.24887392529705035,-0.257700298973,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,6m,2s10s,2726,-0.16195747136768718,0.4178283198826119,,False,0.006319|0.021890|-0.070422|-0.055853|-0.104954,False,momentum_3m,0.28690642160872015,-0.448863892976,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,6m,30Y,2726,-0.12350145318239246,0.5796038151137197,,False,-0.010879|0.243523|0.275413|0.174532|-0.188771,True,momentum_3m,-0.03087174338760357,-0.092629709795,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,6m,5Y,2726,-0.11558841165656356,0.5110051357300074,,False,0.039744|0.223615|0.293211|0.209119|-0.222697,False,momentum_3m,0.08787808921251757,-0.203466500869,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,liquidity_supply,6m,5s30s,2726,-0.02572813140539444,0.4757887013939839,,False,-0.050623|0.019908|-0.017798|-0.034587|0.033927,False,momentum_3m,0.1570380665735517,-0.182766197979,sign_mismatch,10Y,wrong_sign_on_aligned_target_no_posthoc_flip,no_code_sign_bug,No flip: tighter Fed liquidity or auction stress is intentionally positive long-end yield pressure.,-0.09739510046936686,-0.13635889984013325,-0.05223218671697328,0.013872937055944971,-0.045162913752,-0.150231836896,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,3m,10Y,2789,-0.041922962632977956,0.4471136608103263,,False,0.017921|0.081577|0.155350|-0.006935|0.020771,True,momentum_3m,-0.05223218671697328,0.010309224084,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,3m,2Y,2789,-0.023205619473675422,0.4653997848691287,,False,0.035663|0.083297|0.194022|-0.046308|0.097903,True,momentum_3m,0.22166279060688232,-0.244868410081,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,3m,2s10s,2789,0.040263386815243385,0.47041950519899606,,False,-0.076559|0.038029|-0.038869|-0.000860|-0.017634,False,momentum_3m,0.14734450181419018,-0.107081114999,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,3m,30Y,2789,-0.027706422964382735,0.4682681964861958,,False,0.019910|0.082581|0.139479|0.006111|0.020233,False,momentum_3m,-0.1049854579096364,0.077279034945,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,3m,5Y,2789,-0.03267487250671485,0.43779132305485835,,False,0.005341|0.087563|0.169479|-0.021183|0.043065,True,momentum_3m,0.039941630024607294,-0.072616502531,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,3m,5s30s,2789,0.02600578590730052,0.4729293653639297,,False,-0.021505|0.025591|-0.030808|-0.003835|0.014606,False,momentum_3m,0.11314019752310214,-0.087134411616,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,6m,10Y,2726,-0.07500412685605917,0.4600146735143067,,False,0.219359|0.109725|0.058349|0.034385|0.081339,True,momentum_3m,0.013872937055944971,-0.088877063912,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,6m,2Y,2726,-0.048090566634837635,0.4471753484959648,,False,0.255476|0.127872|0.172312|0.012422|0.138018,True,momentum_3m,0.24887392529705035,-0.296964491932,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,6m,2s10s,2726,0.005539248280673693,0.46551724137931033,,False,-0.055147|0.017743|-0.112422|-0.014991|-0.038092,False,momentum_3m,0.28690642160872015,-0.281367173328,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,6m,30Y,2726,-0.07975927622228543,0.46515040352164344,,False,0.185989|0.101339|0.080495|0.057266|0.068367,False,momentum_3m,-0.03087174338760357,-0.048887532835,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,6m,5Y,2726,-0.06283376417000441,0.48092443140132063,,False,0.221520|0.119229|0.091927|0.027156|0.082826,True,momentum_3m,0.08787808921251757,-0.150711853383,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,macro_surprise,6m,5s30s,2726,-0.020210510702644405,0.47358767424798237,,False,-0.014725|0.027450|-0.009413|-0.014624|-0.037927,False,momentum_3m,0.1570380665735517,-0.177248577276,mixed,10Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.041922962632977956,-0.07500412685605917,-0.05223218671697328,0.013872937055944971,0.010309224084,-0.088877063912,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,3m,10Y,2789,-0.04661120958298734,0.4542846898529939,,False,0.107849|0.066720|0.113609|-0.011308|-0.008262,True,momentum_3m,-0.05223218671697328,0.005620977134,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,3m,2Y,2789,-0.12526656264503358,0.43205449982072425,,False,0.208047|0.093387|0.167289|-0.041219|-0.062975,False,momentum_3m,0.22166279060688232,-0.346929353252,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,3m,2s10s,2789,,0.00932233775546791,,False,,False,momentum_3m,0.14734450181419018,,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,3m,30Y,2789,-0.06115799352581588,0.4671925421297956,,False,0.130771|0.062437|0.069425|-0.005538|0.011093,True,momentum_3m,-0.1049854579096364,0.043827464384,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,3m,5Y,2789,-0.05402115461161825,0.444962352097526,,False,0.118172|0.067491|0.145422|-0.026308|-0.020556,False,momentum_3m,0.039941630024607294,-0.093962784636,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,3m,5s30s,2789,,0.008605234851201148,,False,,False,momentum_3m,0.11314019752310214,,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,6m,10Y,2726,0.007775961366875356,0.458547322083639,,False,-0.047729|0.181248|0.258239|0.156624|-0.044734,True,momentum_3m,0.013872937055944971,-0.006096975689,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,6m,2Y,2726,-0.10087987411936516,0.41232575201760824,,False,0.174011|0.214569|0.356037|0.065908|-0.104275,False,momentum_3m,0.24887392529705035,-0.349753799416,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,6m,2s10s,2726,,0.004768892149669846,,False,,False,momentum_3m,0.28690642160872015,,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,6m,30Y,2726,7.805483377030499e-05,0.4739545121056493,,False,0.009377|0.154862|0.186037|0.147028|-0.003523,True,momentum_3m,-0.03087174338760357,0.030949798221,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,6m,5Y,2726,-0.0003078743483197785,0.4827586206896552,,False,-0.027308|0.183853|0.317615|0.133486|-0.064532,False,momentum_3m,0.08787808921251757,-0.088185963561,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_level,6m,5s30s,2726,,0.003301540719002201,,False,,False,momentum_3m,0.1570380665735517,,mixed,30Y,aligned_target_ic_not_consistent_across_3m_6m,not_required,,-0.06115799352581588,7.805483377030499e-05,-0.1049854579096364,-0.03087174338760357,0.043827464384,0.030949798221,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_slope,3m,10Y,2789,-0.005391139981708136,0.5188239512370025,,False,0.019928|0.024283|0.104237|0.057025|0.063118,False,momentum_3m,-0.05223218671697328,0.046841046735,mixed,5s30s,aligned_target_ic_not_consistent_across_3m_6m,not_required,,0.051147606206188065,0.04604149788767595,0.11314019752310214,0.1570380665735517,-0.061992591317,-0.110996568686,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_slope,3m,2Y,2789,0.04286991115807383,0.5234851201147365,,False,0.098262|0.086416|0.100952|0.027348|0.051434,True,momentum_3m,0.22166279060688232,-0.178792879449,mixed,5s30s,aligned_target_ic_not_consistent_across_3m_6m,not_required,,0.051147606206188065,0.04604149788767595,0.11314019752310214,0.1570380665735517,-0.061992591317,-0.110996568686,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_slope,3m,2s10s,2789,-0.02828049720640658,0.47615632843313016,,False,-0.031505|-0.003065|0.003285|-0.029391|-0.035143,True,momentum_3m,0.14734450181419018,-0.175624999021,mixed,5s30s,aligned_target_ic_not_consistent_across_3m_6m,not_required,,0.051147606206188065,0.04604149788767595,0.11314019752310214,0.1570380665735517,-0.061992591317,-0.110996568686,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_slope,3m,30Y,2789,0.01671011731317074,0.5256364288275368,,False,0.013781|0.024427|0.093106|0.059014|0.077903,False,momentum_3m,-0.1049854579096364,0.121695575223,mixed,5s30s,aligned_target_ic_not_consistent_across_3m_6m,not_required,,0.051147606206188065,0.04604149788767595,0.11314019752310214,0.1570380665735517,-0.061992591317,-0.110996568686,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_slope,3m,5Y,2789,0.029958711153095334,0.48583721764073146,,False,0.068889|0.050573|0.096715|0.023566|0.044391,False,momentum_3m,0.039941630024607294,-0.009982918872,mixed,5s30s,aligned_target_ic_not_consistent_across_3m_6m,not_required,,0.051147606206188065,0.04604149788767595,0.11314019752310214,0.1570380665735517,-0.061992591317,-0.110996568686,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_slope,3m,5s30s,2789,0.051147606206188065,0.5320903549659376,,False,-0.030609|0.000860|-0.003609|0.008441|0.009014,True,momentum_3m,0.11314019752310214,-0.061992591317,mixed,5s30s,aligned_target_ic_not_consistent_across_3m_6m,not_required,,0.051147606206188065,0.04604149788767595,0.11314019752310214,0.1570380665735517,-0.061992591317,-0.110996568686,44.26984126984127,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_slope,6m,10Y,2726,-0.04835716775491689,0.524578136463683,,False,0.069744|0.140385|0.191413|0.174532|-0.072642,False,momentum_3m,0.013872937055944971,-0.062230104811,mixed,5s30s,aligned_target_ic_not_consistent_across_3m_6m,not_required,,0.051147606206188065,0.04604149788767595,0.11314019752310214,0.1570380665735517,-0.061992591317,-0.110996568686,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
factor,ns_slope,6m,2Y,2726,0.053256342851290085,0.4944974321349963,,False,0.058132|0.103560|0.200477|0.167174|0.177119,True,momentum_3m,0.24887392529705035,-0.195617582446,mixed,5s30s,aligned_target_ic_not_consistent_across_3m_6m,not_required,,0.051147606206188065,0.04604149788767595,0.11314019752310214,0.1570380665735517,-0.061992591317,-0.110996568686,21.634920634920636,"Targets use overlapping 63/126-day forward windows sampled daily; effective independent N is roughly n/horizon_days, so IC is a relative ranking metric rather than an absolute significance test."
